filename,latitude,longitude,comment
IMG_3038.jpg,37.87306111111111,138.967925,IMG_3038.jpg
IMG_3039.jpg,37.87302777777778,138.96794166666666,IMG_3039.jpg
IMG_3040.jpg,37.87303611111111,138.96794166666666,IMG_3040.jpg
IMG_3041.jpg,37.87323055555556,138.96823055555555,IMG_3041.jpg
IMG_3042.jpg,37.87381111111111,138.9679111111111,IMG_3042.jpg
IMG_3043.jpg,37.87381111111111,138.9679111111111,IMG_3043.jpg
IMG_3046.jpg,37.874225,138.9682,IMG_3046.jpg
IMG_3047.jpg,37.874069444444444,138.96829166666666,IMG_3047.jpg
IMG_3048.jpg,37.87439444444445,138.9682,IMG_3048.jpg
IMG_3049.jpg,37.87441388888889,138.96821666666668,IMG_3049.jpg
IMG_3050.jpg,37.873244444444445,138.96789444444445,IMG_3050.jpg
IMG_3051.jpg,37.873241666666665,138.96788055555555,IMG_3051.jpg
IMG_3052.jpg,37.878372222222225,138.9771111111111,IMG_3052.jpg
IMG_3053.jpg,37.87836388888889,138.9771111111111,IMG_3053.jpg
IMG_3054.jpg,37.878230555555554,138.97695833333333,IMG_3054.jpg
IMG_3055.jpg,37.87779722222222,138.97659166666668,IMG_3055.jpg
IMG_3056.jpg,37.877383333333334,138.97735555555556,IMG_3056.jpg
IMG_3057.jpg,37.877383333333334,138.97734166666666,IMG_3057.jpg
IMG_3058.jpg,37.87767777777778,138.97769166666666,IMG_3058.jpg
IMG_3059.jpg,37.877944444444445,138.97747777777778,IMG_3059.jpg
IMG_3060.jpg,37.87800555555555,138.97744722222222,IMG_3060.jpg
IMG_3061.jpg,37.87893611111111,138.97705,IMG_3061.jpg
IMG_3062.jpg,37.878702777777775,138.97740277777777,IMG_3062.jpg
IMG_3063.jpg,37.883625,138.98297222222223,IMG_3063.jpg
IMG_3064.jpg,37.88361388888889,138.98297222222223,IMG_3064.jpg
IMG_3065.jpg,37.883580555555554,138.9837638888889,IMG_3065.jpg
IMG_3066.jpg,37.883580555555554,138.9837638888889,IMG_3066.jpg
IMG_3067.jpg,37.88344166666666,138.98371944444443,IMG_3067.jpg
IMG_3068.jpg,37.88339722222222,138.98359722222222,IMG_3068.jpg
IMG_3069.jpg,37.88339166666667,138.98359722222222,IMG_3069.jpg
IMG_3070.jpg,37.908522222222224,139.02485555555558,IMG_3070.jpg
IMG_3071.jpg,37.90859722222222,139.02481111111112,IMG_3071.jpg
IMG_3072.jpg,37.90866111111111,139.02473333333336,IMG_3072.jpg
IMG_3073.jpg,37.90776111111111,139.02514722222224,IMG_3073.jpg
IMG_3074.jpg,37.90775555555555,139.02514722222224,IMG_3074.jpg
IMG_7718.jpg,37.464846666666666,138.83562166666667,IMG_7718.JPG
IMG_7719.jpg,37.47978166666667,138.866445,IMG_7719.JPG
IMG_7720.jpg,37.48050166666667,138.86675833333334,IMG_7720.JPG
IMG_7721.jpg,37.480825,138.86693,IMG_7721.JPG
IMG_7722.jpg,37.480825,138.86693,IMG_7722.JPG
IMG_7723.jpg,37.48086,138.86691666666667,IMG_7723.JPG
IMG_7724.jpg,37.48086,138.86691666666667,IMG_7724.JPG
IMG_7725.jpg,37.480893333333334,138.86689666666666,IMG_7725.JPG
IMG_7726.jpg,37.48196166666666,138.867335,IMG_7726.JPG
IMG_7727.jpg,37.48383166666667,138.86812666666665,IMG_7727.JPG
IMG_7728.jpg,37.48383166666667,138.86812666666665,IMG_7728.JPG
IMG_7729.jpg,37.48383166666667,138.86812666666665,IMG_7729.JPG
IMG_7730.jpg,37.48383166666667,138.86812666666665,IMG_7730.JPG
IMG_7731.jpg,37.48383166666667,138.86812666666665,IMG_7731.JPG
IMG_7732.jpg,37.48537666666667,138.86871333333335,IMG_7732.JPG
IMG_7733.jpg,37.48537666666667,138.86871333333335,IMG_7733.JPG
IMG_7734.jpg,37.48537666666667,138.86871333333335,IMG_7734.JPG
IMG_7735.jpg,37.485135,138.86862666666667,IMG_7735.JPG
IMG_7736.jpg,37.485731666666666,138.86883833333334,IMG_7736.JPG
IMG_7737.jpg,37.485731666666666,138.86883833333334,IMG_7737.JPG
IMG_7738.jpg,37.49113333333333,138.87106833333334,IMG_7738.JPG
IMG_7739.jpg,37.49169,138.87124833333334,IMG_7739.JPG
IMG_7740.jpg,37.49325,138.87183666666667,IMG_7740.JPG
IMG_7741.jpg,37.49325,138.87183666666667,IMG_7741.JPG
IMG_7742.jpg,37.494386666666664,138.87223,IMG_7742.JPG
IMG_7743.jpg,37.494816666666665,138.87133,IMG_7743.JPG
IMG_7744.jpg,37.4998,138.87460833333333,IMG_7744.JPG
IMG_7745.jpg,37.4998,138.87460833333333,IMG_7745.JPG
IMG_7746.jpg,37.50615166666667,138.876135,IMG_7746.JPG
IMG_7747.jpg,37.50635666666667,138.87713166666666,IMG_7747.JPG
IMG_7748.jpg,37.50635666666667,138.87713166666666,IMG_7748.JPG
IMG_7749.jpg,37.507146666666664,138.877485,IMG_7749.JPG
IMG_7750.jpg,37.507146666666664,138.877485,IMG_7750.JPG
IMG_7751.jpg,37.507146666666664,138.877485,IMG_7751.JPG
IMG_7752.jpg,37.511675,138.87933833333332,IMG_7752.JPG
IMG_7753.jpg,37.511675,138.87933833333332,IMG_7753.JPG
IMG_7754.jpg,37.51497,138.88059833333332,IMG_7754.JPG
IMG_7755.jpg,37.518368333333335,138.88195666666667,IMG_7755.JPG
IMG_7756.jpg,37.523336666666665,138.87664,IMG_7756.JPG
IMG_7757.jpg,37.5421,138.89161666666666,IMG_7757.JPG
IMG_7758.jpg,37.5421,138.89161666666666,IMG_7758.JPG
IMG_7759.jpg,37.550266666666666,138.89506,IMG_7759.JPG
IMG_7760.jpg,37.550266666666666,138.89506,IMG_7760.JPG
IMG_7761.jpg,37.55132,138.89555666666666,IMG_7761.JPG
IMG_7762.jpg,37.55132,138.89555666666666,IMG_7762.JPG
IMG_7763.jpg,37.551341666666666,138.89567833333334,IMG_7763.JPG
IMG_7764.jpg,37.551341666666666,138.89567833333334,IMG_7764.JPG
IMG_7765.jpg,37.55482666666666,138.89704333333333,IMG_7765.JPG
IMG_7766.jpg,37.556045,138.89759666666666,IMG_7766.JPG
IMG_7767.jpg,37.556045,138.89759666666666,IMG_7767.JPG
IMG_7768.jpg,37.557285,138.89811833333334,IMG_7768.JPG
IMG_7769.jpg,37.557285,138.89811833333334,IMG_7769.JPG
IMG_7770.jpg,37.558695,138.89881,IMG_7770.JPG
IMG_7771.jpg,37.558695,138.89881,IMG_7771.JPG
IMG_7772.jpg,37.558695,138.89881,IMG_7772.JPG
IMG_7773.jpg,37.558925,138.89884666666666,IMG_7773.JPG
IMG_7774.jpg,37.56087,138.89964666666665,IMG_7774.JPG
IMG_7775.jpg,37.56087,138.89964666666665,IMG_7775.JPG
IMG_7776.jpg,37.56219166666666,138.900145,IMG_7776.JPG
IMG_7777.jpg,37.563338333333334,138.90071,IMG_7777.JPG
IMG_7778.jpg,37.563338333333334,138.90071,IMG_7778.JPG
IMG_7779.jpg,37.565065,138.90146166666668,IMG_7779.JPG
IMG_7780.jpg,37.565065,138.90146166666668,IMG_7780.JPG
IMG_7781.jpg,37.565065,138.90146166666668,IMG_7781.JPG
IMG_7782.jpg,37.56612666666667,138.901875,IMG_7782.JPG
IMG_7783.jpg,37.56612666666667,138.901875,IMG_7783.JPG
IMG_7784.jpg,37.56612666666667,138.901875,IMG_7784.JPG
IMG_7785.jpg,37.56764666666667,138.90259166666667,IMG_7785.JPG
IMG_7786.jpg,37.56764666666667,138.90259166666667,IMG_7786.JPG
IMG_7787.jpg,37.56764666666667,138.90259166666667,IMG_7787.JPG
IMG_7788.jpg,37.56764666666667,138.90259166666667,IMG_7788.JPG
IMG_7789.jpg,37.57160666666667,138.90423666666666,IMG_7789.JPG
IMG_7790.jpg,37.57160666666667,138.90423666666666,IMG_7790.JPG
IMG_7791.jpg,37.57160666666667,138.90423666666666,IMG_7791.JPG
IMG_7792.jpg,37.572415,138.90481833333334,IMG_7792.JPG
IMG_7793.jpg,37.572415,138.90481833333334,IMG_7793.JPG
IMG_7794.jpg,37.576101666666666,138.90643,IMG_7794.JPG
IMG_7795.jpg,37.576101666666666,138.90643,IMG_7795.JPG
IMG_7796.jpg,37.58826333333333,138.91163833333334,IMG_7796.JPG
IMG_7797.jpg,37.5987,138.91601666666668,IMG_7797.JPG
IMG_7798.jpg,37.5987,138.91601666666668,IMG_7798.JPG
IMG_7799.jpg,37.60878,138.92036166666668,IMG_7799.JPG
IMG_7800.jpg,37.61217166666667,138.92178,IMG_7800.JPG
IMG_7801.jpg,37.61217166666667,138.92178,IMG_7801.JPG
IMG_7802.jpg,37.61217166666667,138.92178,IMG_7802.JPG
IMG_7803.jpg,37.61807833333334,138.92429666666666,IMG_7803.JPG
IMG_7804.jpg,37.62143,138.92566,IMG_7804.JPG
IMG_7805.jpg,37.626645,138.92802833333334,IMG_7805.JPG
IMG_7806.jpg,37.639813333333336,138.93488,IMG_7806.JPG
IMG_7807.jpg,37.64197,138.93594333333334,IMG_7807.JPG
IMG_7808.jpg,37.647043333333336,138.93888166666667,IMG_7808.JPG
IMG_7809.jpg,37.67357666666667,138.951985,IMG_7809.JPG
IMG_7810.jpg,37.67357666666667,138.951985,IMG_7810.JPG
IMG_7811.jpg,37.67717833333333,138.95377833333333,IMG_7811.JPG
IMG_7812.jpg,37.680625,138.95556,IMG_7812.JPG
IMG_7813.jpg,37.68810833333333,138.95931166666668,IMG_7813.JPG
IMG_7814.jpg,37.69451166666666,138.96234,IMG_7814.JPG
IMG_7815.jpg,37.69451166666666,138.96234,IMG_7815.JPG
IMG_7816.jpg,37.711483333333334,138.970715,IMG_7816.JPG
IMG_7817.jpg,37.71550666666667,138.97232833333334,IMG_7817.JPG
IMG_7818.jpg,37.722865,138.97454166666665,IMG_7818.JPG
IMG_7819.jpg,37.72717,138.97548,IMG_7819.JPG
IMG_7820.jpg,37.74297333333333,138.978335,IMG_7820.JPG
IMG_7821.jpg,37.7661,138.98255666666665,IMG_7821.JPG
IMG_7822.jpg,37.767365,138.98270166666666,IMG_7822.JPG
IMG_7823.jpg,37.81625666666667,138.99258666666665,IMG_7823.JPG
IMG_7824.jpg,37.820593333333335,138.99426666666668,IMG_7824.JPG
IMG_7825.jpg,37.856575,139.00909166666668,IMG_7825.JPG
IMG_7826.jpg,37.85586333333333,139.00906833333335,IMG_7826.JPG
IMG_7827.jpg,37.85586333333333,139.00906833333335,IMG_7827.JPG
IMG_7828.jpg,37.856271666666665,139.009095,IMG_7828.JPG
IMG_7829.jpg,37.856271666666665,139.009095,IMG_7829.JPG
IMG_7830.jpg,37.856271666666665,139.009095,IMG_7830.JPG
IMG_7831.jpg,37.856271666666665,139.009095,IMG_7831.JPG
IMG_7832.jpg,37.86541166666667,139.012815,IMG_7832.JPG
IMG_7833.jpg,37.86541166666667,139.012815,IMG_7833.JPG
IMG_7834.jpg,37.865503333333336,139.01270333333332,IMG_7834.JPG
IMG_7835.jpg,37.865503333333336,139.01270333333332,IMG_7835.JPG
IMG_7836.jpg,37.865206666666666,139.01264666666665,IMG_7836.JPG
IMG_7837.jpg,37.865206666666666,139.01264666666665,IMG_7837.JPG
IMG_7838.jpg,37.865335,139.01265333333333,IMG_7838.JPG
IMG_7839.jpg,37.865335,139.01265333333333,IMG_7839.JPG
IMG_7840.jpg,37.86549333333333,139.01278666666667,IMG_7840.JPG
IMG_7841.jpg,37.86539333333333,139.01292833333332,IMG_7841.JPG
IMG_7842.jpg,37.86539333333333,139.01292833333332,IMG_7842.JPG
IMG_7843.jpg,37.86539333333333,139.01292833333332,IMG_7843.JPG
IMG_7844.jpg,37.86550166666667,139.01304666666667,IMG_7844.JPG
IMG_7845.jpg,37.86550166666667,139.01304666666667,IMG_7845.JPG
IMG_7846.jpg,37.86550166666667,139.01304666666667,IMG_7846.JPG
IMG_7847.jpg,37.86562333333333,139.01314166666666,IMG_7847.JPG
IMG_7848.jpg,37.86562333333333,139.01314166666666,IMG_7848.JPG
IMG_7849.jpg,37.86562333333333,139.01314166666666,IMG_7849.JPG
IMG_7850.jpg,37.86546666666667,139.01283833333332,IMG_7850.JPG
IMG_7851.jpg,37.863965,139.01222333333334,IMG_7851.JPG
IMG_7852.jpg,37.863965,139.01222333333334,IMG_7852.JPG
IMG_7853.jpg,37.86586333333333,139.013025,IMG_7853.JPG
